#INST  CMOD   FORCE   
5.580000E-01          2.224930E+00              6.440616E+03 
5.590000E-01          2.229037E+00              6.427102E+03 
5.600000E-01          2.233144E+00              6.413451E+03 
5.610000E-01          2.237252E+00              6.399382E+03 
5.620000E-01          2.241361E+00              6.385417E+03 
5.630000E-01          2.245467E+00              6.372133E+03 
5.640000E-01          2.249575E+00              6.358342E+03 
5.650000E-01          2.253683E+00              6.344471E+03 
5.660000E-01          2.257792E+00              6.330630E+03 
5.670000E-01          2.261898E+00              6.317315E+03 
5.680000E-01          2.266007E+00              6.303340E+03 
5.690000E-01          2.270116E+00              6.289593E+03 
5.700000E-01          2.274223E+00              6.276147E+03 
5.710000E-01          2.278330E+00              6.262682E+03 
5.720000E-01          2.282440E+00              6.248737E+03 
5.730000E-01          2.286548E+00              6.234990E+03 
5.740000E-01          2.290655E+00              6.221844E+03 
5.750000E-01          2.294763E+00              6.208283E+03 
5.760000E-01          2.298872E+00              6.194569E+03 
5.770000E-01          2.302981E+00              6.180843E+03 
5.780000E-01          2.307088E+00              6.167806E+03 
5.790000E-01          2.311197E+00              6.154162E+03 
5.800000E-01          2.315305E+00              6.140628E+03 
5.810000E-01          2.319413E+00              6.127287E+03 
5.820000E-01          2.323521E+00              6.114141E+03 
5.830000E-01          2.327631E+00              6.100376E+03 
5.840000E-01          2.331739E+00              6.086972E+03 
5.850000E-01          2.335846E+00              6.073998E+03 
5.860000E-01          2.339954E+00              6.060807E+03 
5.870000E-01          2.344064E+00              6.047286E+03 
5.880000E-01          2.348173E+00              6.033832E+03 
5.890000E-01          2.352279E+00              6.021054E+03 
5.900000E-01          2.356388E+00              6.007803E+03 
5.910000E-01          2.360497E+00              5.994452E+03 
5.920000E-01          2.364606E+00              5.981106E+03 
5.930000E-01          2.368713E+00              5.968367E+03 
5.940000E-01          2.372822E+00              5.955048E+03 
5.950000E-01          2.376931E+00              5.941856E+03 
5.960000E-01          2.381039E+00              5.928855E+03 
5.970000E-01          2.385147E+00              5.916049E+03 
5.980000E-01          2.389257E+00              5.902614E+03 
5.990000E-01          2.393366E+00              5.889570E+03 
6.000000E-01          2.397473E+00              5.876886E+03 
6.010000E-01          2.401581E+00              5.864052E+03 
6.020000E-01          2.405691E+00              5.850785E+03 
6.030000E-01          2.409800E+00              5.837690E+03 
6.040000E-01          2.413908E+00              5.825125E+03 
6.050000E-01          2.418016E+00              5.812218E+03 
6.060000E-01          2.422126E+00              5.799091E+03 
6.070000E-01          2.426236E+00              5.785952E+03 
6.080000E-01          2.430343E+00              5.773510E+03 
6.090000E-01          2.434453E+00              5.760565E+03 
6.100000E-01          2.438562E+00              5.747597E+03 
6.110000E-01          2.442671E+00              5.734659E+03 
6.120000E-01          2.446779E+00              5.722205E+03 
6.130000E-01          2.450889E+00              5.709200E+03 
6.140000E-01          2.454998E+00              5.696365E+03 
6.150000E-01          2.459107E+00              5.683740E+03 
6.160000E-01          2.463215E+00              5.671257E+03 
6.170000E-01          2.467326E+00              5.658172E+03 
6.180000E-01          2.471435E+00              5.645434E+03 
6.190000E-01          2.475544E+00              5.633011E+03 
6.200000E-01          2.479653E+00              5.620482E+03 
6.210000E-01          2.483763E+00              5.607492E+03 
6.220000E-01          2.487873E+00              5.594707E+03 
6.230000E-01          2.491981E+00              5.582377E+03 
6.240000E-01          2.496091E+00              5.569772E+03 
6.250000E-01          2.500201E+00              5.556889E+03 
6.260000E-01          2.504312E+00              5.544063E+03 
6.270000E-01          2.508420E+00              5.531805E+03 
6.280000E-01          2.512530E+00              5.519157E+03 
6.290000E-01          2.516641E+00              5.506423E+03 
6.300000E-01          2.520751E+00              5.493680E+03 
6.310000E-01          2.524860E+00              5.481509E+03 
6.320000E-01          2.528970E+00              5.468860E+03 
6.330000E-01          2.533081E+00              5.456236E+03 
6.340000E-01          2.537191E+00              5.443765E+03 
6.350000E-01          2.541300E+00              5.431576E+03 
6.360000E-01          2.545411E+00              5.418870E+03 
6.370000E-01          2.549521E+00              5.406352E+03 
6.380000E-01          2.553630E+00              5.394106E+03 
6.390000E-01          2.557740E+00              5.381901E+03 
6.400000E-01          2.561851E+00              5.369151E+03 
6.410000E-01          2.565962E+00              5.356739E+03 
6.420000E-01          2.570071E+00              5.344660E+03 
6.430000E-01          2.574181E+00              5.332455E+03 
6.440000E-01          2.578292E+00              5.319854E+03 
6.450000E-01          2.582403E+00              5.307452E+03 
6.460000E-01          2.586512E+00              5.295516E+03 
6.470000E-01          2.590622E+00              5.283327E+03 
6.472500E-01          2.591684E+00              5.270766E+03 
6.475000E-01          2.592733E+00              5.261825E+03 
6.477500E-01          2.593775E+00              5.254865E+03 
6.480000E-01          2.594811E+00              5.249315E+03 
6.490000E-01          2.598890E+00              5.245789E+03 
6.492500E-01          2.599938E+00              5.237284E+03 
6.495000E-01          2.600979E+00              5.230578E+03 
6.497500E-01          2.602016E+00              5.224857E+03 
6.500000E-01          2.603051E+00              5.219701E+03 
6.510000E-01          2.607130E+00              5.216121E+03 
6.512500E-01          2.608178E+00              5.207645E+03 
6.515000E-01          2.609219E+00              5.200868E+03 
6.517500E-01          2.610256E+00              5.195159E+03 
6.520000E-01          2.611291E+00              5.190165E+03 
6.530000E-01          2.615370E+00              5.186599E+03 
6.532500E-01          2.616418E+00              5.177877E+03 
6.535000E-01          2.617461E+00              5.170701E+03 
6.537500E-01          2.618500E+00              5.164521E+03 
6.540000E-01          2.619536E+00              5.159175E+03 
6.550000E-01          2.623618E+00              5.155132E+03 
6.552500E-01          2.624667E+00              5.146023E+03 
6.555000E-01          2.625710E+00              5.138878E+03 
6.557500E-01          2.626748E+00              5.132829E+03 
6.560000E-01          2.627785E+00              5.127267E+03 
6.570000E-01          2.631868E+00              5.122870E+03 
6.572500E-01          2.632918E+00              5.113619E+03 
6.575000E-01          2.633962E+00              5.106146E+03 
6.577500E-01          2.635002E+00              5.099704E+03 
6.580000E-01          2.636039E+00              5.094095E+03 
6.590000E-01          2.640122E+00              5.089859E+03 
6.600000E-01          2.644221E+00              5.080983E+03 
6.602500E-01          2.645279E+00              5.069493E+03 
6.605000E-01          2.646328E+00              5.060718E+03 
6.607500E-01          2.647371E+00              5.053465E+03 
6.610000E-01          2.648410E+00              5.047432E+03 
6.612500E-01          2.649446E+00              5.042080E+03 
6.615000E-01          2.650481E+00              5.037091E+03 
6.617500E-01          2.651515E+00              5.032229E+03 
6.620000E-01          2.652549E+00              5.027415E+03 
6.622500E-01          2.653583E+00              5.022666E+03 
6.625000E-01          2.654617E+00              5.018179E+03 
6.627500E-01          2.655649E+00              5.013831E+03 
6.630000E-01          2.656682E+00              5.009418E+03 
6.632500E-01          2.657715E+00              5.004961E+03 
6.635000E-01          2.658747E+00              5.000657E+03 
6.637500E-01          2.659780E+00              4.996441E+03 
6.640000E-01          2.660812E+00              4.992278E+03 
6.642500E-01          2.661844E+00              4.988089E+03 
6.645000E-01          2.662876E+00              4.983773E+03 
6.647500E-01          2.663909E+00              4.979358E+03 
6.650000E-01          2.664942E+00              4.974876E+03 
6.652500E-01          2.665975E+00              4.970545E+03 
6.655000E-01          2.667007E+00              4.966305E+03 
6.657500E-01          2.668039E+00              4.962017E+03 
6.660000E-01          2.669072E+00              4.957645E+03 
6.670000E-01          2.673152E+00              4.954210E+03 
6.672500E-01          2.674199E+00              4.946027E+03 
6.675000E-01          2.675240E+00              4.939255E+03 
6.677500E-01          2.676279E+00              4.933241E+03 
6.680000E-01          2.677316E+00              4.927765E+03 
6.690000E-01          2.681399E+00              4.923446E+03 
6.700000E-01          2.685498E+00              4.914944E+03 
6.710000E-01          2.689604E+00              4.904450E+03 
6.720000E-01          2.693716E+00              4.892506E+03 
6.730000E-01          2.697828E+00              4.880256E+03 
6.740000E-01          2.701939E+00              4.868458E+03 
6.750000E-01          2.706052E+00              4.856327E+03 
6.760000E-01          2.710163E+00              4.844581E+03 
6.770000E-01          2.714272E+00              4.833319E+03 
6.780000E-01          2.718380E+00              4.822481E+03 
6.790000E-01          2.722490E+00              4.811228E+03 
6.800000E-01          2.726597E+00              4.800539E+03 
6.810000E-01          2.730704E+00              4.790141E+03 
6.820000E-01          2.734809E+00              4.780093E+03 
6.830000E-01          2.738916E+00              4.769721E+03 
6.840000E-01          2.743023E+00              4.759318E+03 
6.850000E-01          2.747130E+00              4.748990E+03 
6.860000E-01          2.751235E+00              4.739222E+03 
6.870000E-01          2.755340E+00              4.729396E+03 
6.880000E-01          2.759447E+00              4.718976E+03 
6.890000E-01          2.763553E+00              4.708995E+03 
6.900000E-01          2.767659E+00              4.699106E+03 
6.910000E-01          2.771763E+00              4.689560E+03 
6.920000E-01          2.775869E+00              4.679650E+03 
6.930000E-01          2.779976E+00              4.669519E+03 
6.940000E-01          2.784082E+00              4.659541E+03 
6.950000E-01          2.788187E+00              4.649858E+03 
6.960000E-01          2.792293E+00              4.640228E+03 
6.970000E-01          2.796400E+00              4.629993E+03 
6.980000E-01          2.800507E+00              4.619889E+03 
6.990000E-01          2.804615E+00              4.609649E+03 
7.000000E-01          2.808721E+00              4.599993E+03 
7.010000E-01          2.812828E+00              4.589888E+03 
7.020000E-01          2.816937E+00              4.579356E+03 
7.030000E-01          2.821046E+00              4.569010E+03 
7.040000E-01          2.825154E+00              4.558808E+03 
7.050000E-01          2.829262E+00              4.548581E+03 
7.060000E-01          2.833372E+00              4.537876E+03 
7.070000E-01          2.837482E+00              4.527165E+03 
7.080000E-01          2.841593E+00              4.516421E+03 
7.090000E-01          2.845702E+00              4.505982E+03 
7.100000E-01          2.849813E+00              4.495153E+03 
7.110000E-01          2.853925E+00              4.484128E+03 
7.120000E-01          2.858036E+00              4.473132E+03 
7.130000E-01          2.862147E+00              4.462463E+03 
7.140000E-01          2.866258E+00              4.451534E+03 
7.150000E-01          2.870371E+00              4.440402E+03 
7.160000E-01          2.874483E+00              4.429370E+03 
7.170000E-01          2.878594E+00              4.418695E+03 
7.180000E-01          2.882706E+00              4.407800E+03 
7.190000E-01          2.886818E+00              4.396750E+03 
7.200000E-01          2.890930E+00              4.385810E+03 
7.210000E-01          2.895041E+00              4.375279E+03 
7.220000E-01          2.899153E+00              4.364527E+03 
7.230000E-01          2.903265E+00              4.353672E+03 
7.240000E-01          2.907377E+00              4.342900E+03 
7.250000E-01          2.911487E+00              4.332587E+03 
7.260000E-01          2.915598E+00              4.322033E+03 
7.270000E-01          2.919710E+00              4.311375E+03 
7.280000E-01          2.923822E+00              4.300796E+03 
7.290000E-01          2.927932E+00              4.290681E+03 
7.300000E-01          2.932043E+00              4.280328E+03 
7.310000E-01          2.936154E+00              4.269806E+03 
7.320000E-01          2.940265E+00              4.259417E+03 
7.330000E-01          2.944375E+00              4.249449E+03 
7.340000E-01          2.948486E+00              4.239285E+03 
7.350000E-01          2.952598E+00              4.228820E+03 
7.360000E-01          2.956709E+00              4.218598E+03 
7.370000E-01          2.960819E+00              4.208667E+03 
7.380000E-01          2.964929E+00              4.198674E+03 
7.390000E-01          2.969041E+00              4.188331E+03 
7.400000E-01          2.973152E+00              4.178182E+03 
7.410000E-01          2.977262E+00              4.168194E+03 
7.420000E-01          2.981372E+00              4.158344E+03 
7.430000E-01          2.985484E+00              4.148167E+03 
7.440000E-01          2.989595E+00              4.138018E+03 
7.450000E-01          2.993707E+00              4.127884E+03 
7.460000E-01          2.997817E+00              4.118155E+03 
7.470000E-01          3.001928E+00              4.108127E+03 
7.480000E-01          3.006040E+00              4.097955E+03 
7.490000E-01          3.010151E+00              4.087859E+03 
7.500000E-01          3.014262E+00              4.078132E+03 
7.510000E-01          3.018373E+00              4.068206E+03 
7.520000E-01          3.022485E+00              4.058018E+03 
7.530000E-01          3.026597E+00              4.048021E+03 
7.540000E-01          3.030708E+00              4.038313E+03 
7.550000E-01          3.034819E+00              4.028515E+03 
7.560000E-01          3.038931E+00              4.018399E+03 
7.570000E-01          3.043043E+00              4.008472E+03 
7.580000E-01          3.047154E+00              3.998734E+03 
7.590000E-01          3.051265E+00              3.989087E+03 
7.600000E-01          3.055377E+00              3.979149E+03 
7.610000E-01          3.059489E+00              3.969258E+03 
7.620000E-01          3.063600E+00              3.959434E+03 
7.630000E-01          3.067711E+00              3.949950E+03 
7.640000E-01          3.071823E+00              3.940207E+03 
7.650000E-01          3.075935E+00              3.930335E+03 
7.660000E-01          3.080047E+00              3.920557E+03 
7.670000E-01          3.084158E+00              3.911122E+03 
7.680000E-01          3.088269E+00              3.901511E+03 
7.690000E-01          3.092382E+00              3.891634E+03 
7.700000E-01          3.096494E+00              3.881960E+03 
7.710000E-01          3.100605E+00              3.872531E+03 
7.720000E-01          3.104717E+00              3.863059E+03 
7.730000E-01          3.108829E+00              3.853298E+03 
7.740000E-01          3.112941E+00              3.843668E+03 
7.750000E-01          3.117053E+00              3.834191E+03 
7.760000E-01          3.121164E+00              3.824873E+03 
7.770000E-01          3.125276E+00              3.815302E+03 
7.780000E-01          3.129389E+00              3.805681E+03 
7.790000E-01          3.133501E+00              3.796125E+03 
7.800000E-01          3.137612E+00              3.786921E+03 
7.810000E-01          3.141724E+00              3.777503E+03 
7.820000E-01          3.145837E+00              3.767879E+03 
7.830000E-01          3.149949E+00              3.758402E+03 
7.840000E-01          3.154061E+00              3.749175E+03 
7.850000E-01          3.158173E+00              3.739873E+03 
7.860000E-01          3.162286E+00              3.730300E+03 
7.870000E-01          3.166398E+00              3.720849E+03 
7.880000E-01          3.170511E+00              3.711546E+03 
7.890000E-01          3.174622E+00              3.702373E+03 
7.900000E-01          3.178735E+00              3.692965E+03 
7.910000E-01          3.182848E+00              3.683529E+03 
7.920000E-01          3.186961E+00              3.674183E+03 
7.930000E-01          3.191072E+00              3.665151E+03 
7.940000E-01          3.195185E+00              3.655946E+03 
7.950000E-01          3.199298E+00              3.646540E+03 
7.960000E-01          3.203410E+00              3.637309E+03 
7.970000E-01          3.207522E+00              3.628326E+03 
7.980000E-01          3.211634E+00              3.619291E+03 
7.990000E-01          3.215747E+00              3.610004E+03 
8.000000E-01          3.219860E+00              3.600856E+03 
8.010000E-01          3.223972E+00              3.591860E+03 
8.020000E-01          3.228084E+00              3.583015E+03 
8.030000E-01          3.232196E+00              3.573953E+03 
8.040000E-01          3.236309E+00              3.564829E+03 
8.050000E-01          3.240422E+00              3.555820E+03 
8.060000E-01          3.244533E+00              3.547118E+03 
8.070000E-01          3.248645E+00              3.538279E+03 
8.080000E-01          3.252758E+00              3.529201E+03 
8.090000E-01          3.256871E+00              3.520352E+03 
8.100000E-01          3.260982E+00              3.511703E+03 
8.110000E-01          3.265094E+00              3.503090E+03 
8.120000E-01          3.269206E+00              3.494241E+03 
8.130000E-01          3.273319E+00              3.485410E+03 
8.140000E-01          3.277431E+00              3.476662E+03 
8.150000E-01          3.281543E+00              3.468230E+03 
8.160000E-01          3.285655E+00              3.459627E+03 
8.170000E-01          3.289768E+00              3.450795E+03 
8.180000E-01          3.293880E+00              3.442178E+03 
8.190000E-01          3.297991E+00              3.433749E+03 
8.200000E-01          3.302103E+00              3.425361E+03 
8.210000E-01          3.306215E+00              3.416755E+03 
8.220000E-01          3.310328E+00              3.408146E+03 
8.230000E-01          3.314440E+00              3.399622E+03 
8.240000E-01          3.318552E+00              3.391402E+03 
8.250000E-01          3.322664E+00              3.383031E+03 
8.260000E-01          3.326776E+00              3.374426E+03 
8.270000E-01          3.330889E+00              3.365994E+03 
8.280000E-01          3.335001E+00              3.357692E+03 
8.290000E-01          3.339112E+00              3.349528E+03 
8.300000E-01          3.343224E+00              3.341171E+03 
8.310000E-01          3.347337E+00              3.332717E+03 
8.320000E-01          3.351450E+00              3.324395E+03 
8.330000E-01          3.355561E+00              3.316338E+03 
8.340000E-01          3.359673E+00              3.308203E+03 
8.350000E-01          3.363786E+00              3.299851E+03 
8.360000E-01          3.367898E+00              3.291560E+03 
8.370000E-01          3.372010E+00              3.283349E+03 
8.380000E-01          3.376122E+00              3.275409E+03 
8.390000E-01          3.380234E+00              3.267302E+03 
8.400000E-01          3.384347E+00              3.258995E+03 
8.410000E-01          3.388459E+00              3.250902E+03 
8.420000E-01          3.392571E+00              3.242978E+03 
8.430000E-01          3.396683E+00              3.235117E+03 
8.440000E-01          3.400795E+00              3.227070E+03 
8.450000E-01          3.404908E+00              3.218932E+03 
8.460000E-01          3.409020E+00              3.210930E+03 
8.470000E-01          3.413132E+00              3.203177E+03 
8.480000E-01          3.417244E+00              3.195367E+03 
8.490000E-01          3.421356E+00              3.187366E+03 
8.500000E-01          3.425469E+00              3.179426E+03 
8.510000E-01          3.429581E+00              3.171576E+03 
8.520000E-01          3.433692E+00              3.164016E+03 
8.530000E-01          3.437804E+00              3.156306E+03 
8.540000E-01          3.441917E+00              3.148398E+03 
8.550000E-01          3.446029E+00              3.140652E+03 
8.560000E-01          3.450141E+00              3.132991E+03 
8.570000E-01          3.454252E+00              3.125562E+03 
8.580000E-01          3.458364E+00              3.117943E+03 
8.590000E-01          3.462477E+00              3.110132E+03 
8.600000E-01          3.466589E+00              3.102541E+03 
8.610000E-01          3.470700E+00              3.095073E+03 
8.620000E-01          3.474812E+00              3.087736E+03 
8.630000E-01          3.478924E+00              3.080209E+03 
8.640000E-01          3.483036E+00              3.072577E+03 
8.650000E-01          3.487148E+00              3.065112E+03 
8.660000E-01          3.491260E+00              3.057832E+03 
8.670000E-01          3.495371E+00              3.050610E+03 
8.680000E-01          3.499483E+00              3.043195E+03 
8.690000E-01          3.503596E+00              3.035721E+03 
8.700000E-01          3.507708E+00              3.028381E+03 
8.710000E-01          3.511819E+00              3.021248E+03 
8.720000E-01          3.515930E+00              3.014137E+03 
8.730000E-01          3.520042E+00              3.006833E+03 
8.740000E-01          3.524155E+00              2.999492E+03 
8.750000E-01          3.528267E+00              2.992268E+03 
8.760000E-01          3.532378E+00              2.985251E+03 
8.770000E-01          3.536489E+00              2.978240E+03 
8.780000E-01          3.540602E+00              2.971033E+03 
8.790000E-01          3.544714E+00              2.963762E+03 
8.800000E-01          3.548826E+00              2.956608E+03 
8.810000E-01          3.552938E+00              2.949631E+03 
8.820000E-01          3.557049E+00              2.942682E+03 
8.830000E-01          3.561162E+00              2.935544E+03 
8.840000E-01          3.565275E+00              2.928304E+03 
8.850000E-01          3.569387E+00              2.921203E+03 
8.860000E-01          3.573499E+00              2.914250E+03 
8.870000E-01          3.577611E+00              2.907366E+03 
8.880000E-01          3.581723E+00              2.900297E+03 
8.890000E-01          3.585836E+00              2.893108E+03 
8.900000E-01          3.589949E+00              2.886082E+03 
8.910000E-01          3.594061E+00              2.879183E+03 
8.920000E-01          3.598173E+00              2.872390E+03 
8.930000E-01          3.602285E+00              2.865428E+03 
8.940000E-01          3.606398E+00              2.858310E+03 
8.950000E-01          3.610511E+00              2.851386E+03 
8.960000E-01          3.614623E+00              2.844557E+03 
8.970000E-01          3.618735E+00              2.837892E+03 
8.980000E-01          3.622848E+00              2.831057E+03 
8.990000E-01          3.626961E+00              2.824065E+03 
9.000000E-01          3.631073E+00              2.817243E+03 
9.010000E-01          3.635186E+00              2.810486E+03 
9.020000E-01          3.639298E+00              2.803974E+03 
9.030000E-01          3.643410E+00              2.797292E+03 
9.040000E-01          3.647523E+00              2.790451E+03 
9.050000E-01          3.651636E+00              2.783734E+03 
9.060000E-01          3.655748E+00              2.777091E+03 
9.070000E-01          3.659860E+00              2.770722E+03 
9.080000E-01          3.663972E+00              2.764202E+03 
9.090000E-01          3.668085E+00              2.757520E+03 
9.100000E-01          3.672197E+00              2.750917E+03 
9.110000E-01          3.676310E+00              2.744385E+03 
9.120000E-01          3.680421E+00              2.738092E+03 
9.130000E-01          3.684533E+00              2.731766E+03 
9.140000E-01          3.688646E+00              2.725264E+03 
9.150000E-01          3.692759E+00              2.718730E+03 
9.160000E-01          3.696871E+00              2.712340E+03 
9.170000E-01          3.700983E+00              2.706080E+03 
9.180000E-01          3.705095E+00              2.699965E+03 
9.190000E-01          3.709207E+00              2.693662E+03 
9.200000E-01          3.713320E+00              2.687217E+03 
9.210000E-01          3.717432E+00              2.680942E+03 
9.220000E-01          3.721545E+00              2.674702E+03 
9.230000E-01          3.725656E+00              2.668721E+03 
9.240000E-01          3.729768E+00              2.662611E+03 
9.250000E-01          3.733881E+00              2.656324E+03 
9.260000E-01          3.737994E+00              2.650053E+03 
9.270000E-01          3.742106E+00              2.643891E+03 
9.280000E-01          3.746218E+00              2.637871E+03 
9.290000E-01          3.750330E+00              2.631964E+03 
9.300000E-01          3.754443E+00              2.625861E+03 
9.310000E-01          3.758556E+00              2.619627E+03 
9.320000E-01          3.762668E+00              2.613556E+03 
9.330000E-01          3.766781E+00              2.607513E+03 
9.340000E-01          3.770893E+00              2.601708E+03 
9.350000E-01          3.775005E+00              2.595808E+03 
9.360000E-01          3.779118E+00              2.589734E+03 
9.370000E-01          3.783231E+00              2.583635E+03 
9.380000E-01          3.787343E+00              2.577675E+03 
9.390000E-01          3.791456E+00              2.571801E+03 
9.400000E-01          3.795568E+00              2.566120E+03 
9.410000E-01          3.799680E+00              2.560237E+03 
9.420000E-01          3.803794E+00              2.554208E+03 
9.430000E-01          3.807907E+00              2.548289E+03 
9.440000E-01          3.812019E+00              2.542424E+03 
9.450000E-01          3.816132E+00              2.536738E+03 
9.460000E-01          3.820244E+00              2.531085E+03 
9.470000E-01          3.824357E+00              2.525246E+03 
9.480000E-01          3.828470E+00              2.519295E+03 
9.490000E-01          3.832583E+00              2.513538E+03 
9.500000E-01          3.836696E+00              2.507802E+03 
9.510000E-01          3.840808E+00              2.502279E+03 
9.520000E-01          3.844921E+00              2.496680E+03 
9.530000E-01          3.849034E+00              2.490907E+03 
9.540000E-01          3.853147E+00              2.485104E+03 
9.550000E-01          3.857260E+00              2.479464E+03 
9.560000E-01          3.861373E+00              2.473863E+03 
9.570000E-01          3.865485E+00              2.468488E+03 
9.580000E-01          3.869598E+00              2.462967E+03 
9.590000E-01          3.873711E+00              2.457288E+03 
9.600000E-01          3.877825E+00              2.451650E+03 
9.610000E-01          3.881938E+00              2.446135E+03 
9.620000E-01          3.886050E+00              2.440706E+03 
9.630000E-01          3.890163E+00              2.435448E+03 
9.640000E-01          3.894276E+00              2.430030E+03 
9.650000E-01          3.898389E+00              2.424463E+03 
9.660000E-01          3.902502E+00              2.418987E+03 
9.670000E-01          3.906615E+00              2.413616E+03 
9.680000E-01          3.910728E+00              2.408343E+03 
9.690000E-01          3.914840E+00              2.403213E+03 
9.700000E-01          3.918953E+00              2.397933E+03 
9.710000E-01          3.923067E+00              2.392499E+03 
9.720000E-01          3.927180E+00              2.387178E+03 
9.730000E-01          3.931293E+00              2.381965E+03 
9.740000E-01          3.935405E+00              2.376836E+03 
9.750000E-01          3.939518E+00              2.371841E+03 
9.760000E-01          3.943630E+00              2.366732E+03 
9.770000E-01          3.947744E+00              2.361450E+03 
9.780000E-01          3.951857E+00              2.356253E+03 
9.790000E-01          3.955970E+00              2.351208E+03 
9.800000E-01          3.960083E+00              2.346202E+03 
9.810000E-01          3.964195E+00              2.341341E+03 
9.820000E-01          3.968307E+00              2.336438E+03 
9.830000E-01          3.972421E+00              2.331331E+03 
9.840000E-01          3.976534E+00              2.326217E+03 
9.850000E-01          3.980647E+00              2.321304E+03 
9.860000E-01          3.984760E+00              2.316430E+03 
9.870000E-01          3.988872E+00              2.311702E+03 
9.880000E-01          3.992984E+00              2.306975E+03 
9.890000E-01          3.997097E+00              2.302090E+03 
9.900000E-01          4.001211E+00              2.297063E+03 
9.910000E-01          4.005324E+00              2.292272E+03 
9.920000E-01          4.009436E+00              2.287563E+03 
9.930000E-01          4.013549E+00              2.282938E+03 
9.940000E-01          4.017661E+00              2.278358E+03 
9.950000E-01          4.021774E+00              2.273744E+03 
9.960000E-01          4.025887E+00              2.268927E+03 
9.970000E-01          4.030000E+00              2.264150E+03 
9.980000E-01          4.034113E+00              2.259556E+03 
9.990000E-01          4.038226E+00              2.255023E+03 
1.000000E+00          4.042338E+00              2.250603E+03 
